statename,ccode,leader,begyr,begmo,begday,leaderpos,affiliation,solschange,solsminchinit,solsminchdur,interim,archigosobsid,version
Algeria,615,Ben Khedda,1962,7,3,President,Mil/FLN,0,0,0,0,ALG-1962-1,5
Algeria,615,Bella,1962,9,26,President,Mil/FLN,0,0,0,0,ALG-1962-2,5
Algeria,615,Boumedienne,1965,6,19,President,Mil/FLN,0,0,0,0,ALG-1965,5
Algeria,615,Bitat,1978,12,27,President,Mil/FLN,0,0,0,0,ALG-1978,5
Algeria,615,Benjedid,1979,2,7,President,Mil/FLN,0,0,0,0,ALG-1979,5
Algeria,615,Boudiaf,1992,1,14,President,Mil,0,1,0,0,ALG-1992-1,5
Algeria,615,Kafi,1992,7,2,President,Mil,0,0,0,0,ALG-1992-2,5
Algeria,615,Zeroual,1994,1,31,President,Mil,0,0,0,0,ALG-1994,5
Algeria,615,Abdelaziz Ahmed Bouteflika,1999,4,27,President,Mil,0,0,0,0,ALG-1999,5
Tunisia,616,Muhammad al-Amin,,,,King,Husayni dynasty,,,0,0,TUN-1943,5
Tunisia,616,Ben Ali Bourguiba,1957,7,25,President,"PND, PSD",1,0,0,0,TUN-1957,5
Tunisia,616,Zine El Abidine Ben Ali,1987,11,7,President,"PSD, RCD",0,0,0,0,TUN-1987,5
Tunisia,616,Mohamed Ghannouchi,2011,1,14,President,RCD,0,0,0,1,TUN-2011-1,5
Tunisia,616,Fouad Mebazaa,2011,1,15,President,Non-Party,0,0,0,1,TUN-2011-2,5
Tunisia,616,Moncef Marzouki,2011,12,31,President,CPR,1,0,0,0,,5
Tunisia,616,Mohamed Beji Caid Essebsi,2014,12,31,President,NT,1,0,0,0,TUN-2014,5
Libya,620,Idris,1951,12,24,King,Senussi dynasty,0,0,0,0,LIB-1951,5
Libya,620,Muammar al-Qaddafi,1969,9,1,Guide of the Revolution,Non-Party,1,0,0,0,LIB-1969,5
Libya,620,Mustafa Muhammad Abdul Jalil,2011,8,23,Chairman of the National Transitional Council,NTC,1,0,0,0,LIB-2011,5
Libya,620,Muhammad Ali Salim,2012,8,8,President of the General National Congress,Non-Party,0,0,0,1,LIB-2012-1,5
Libya,620,Muhammad al-Maqariyyaf,2012,8,9,President of the General National Congress,NFP,0,0,0,1,LIB-2012-2,5
Libya,620,Juma'a Ahmad Atayqa,2013,5,28,President of the General National Congress,Non-Party,0,0,0,1,LIB-2013-1,5
Libya,620,Nuri Ali Abu Sahmayn,2013,6,25,President of the General National Congress,Non-Party,0,0,0,1,LIB-2013-2,5
Libya,620,Aqila Salih Isa Qwaydar al-Abaydi,2014,8,5,President of the House of Representatives,Non-Party,0,0,0,0,LIB-2014,5
Libya,620,Fayiz Mustafa al-Sarraj,2016,3,30,Chairman of the Council of Ministers,Non-Party,0,0,0,0,,5
Sudan,625,Al-Azhari,1956,1,1,PM,NUP,0,0,0,0,SUD-1956-1,5
Sudan,625,Khalil,1956,7,5,PM,Umma/PDP,1,0,0,0,SUD-1956-2,5
Sudan,625,Abboud,1958,11,18,PM,Mil,1,0,0,0,SUD-1958,5
Sudan,625,al-Khalifa,1964,11,1,PM,UNF,0,0,0,1,SUD-1964,5
Sudan,625,Maghoub,1965,6,14,PM,Umma/NUP,1,0,0,0,SUD-1965,5
Sudan,625,Mahdi,1966,7,26,PM,Umma/NUP,0,0,0,0,SUD-1966,5
Sudan,625,Maghoub,1967,5,18,PM,"Umma/NUP/PDP, Umma/DUP",0,1,0,0,SUD-1967,5
Sudan,625,Nimeiri,1969,5,25,PM,Mil/SSU,1,0,0,0,SUD-1969,5
Sudan,625,Osman,1971,7,19,PM,Mil,1,0,0,0,SUD-1971-1,5
Sudan,625,Nimeiri,1971,7,22,PM,Mil/SSU,1,0,0,0,SUD-1971-2,5
Sudan,625,Abdul Rahman Swaredahab,1985,4,6,PM,Mil,1,0,0,0,SUD-1985,5
Sudan,625,Mahdi,1986,5,6,"PM, President","Umma/DUP/four Southern parties, Umma/DUP/NIF/Southern parties, Umma/NIF/Southern parties, Umma/DUP/Southern parties/trade unions",1,0,3,0,SUD-1986,5
Sudan,625,Umar Hasan Ahmad al-Bashir,1989,6,30,President,"Mil, SNC, NCP",1,0,0,0,SUD-1989,5
South Sudan,626,Salva Kiir Mayardit,,,,"President of the Government of Southern Sudan, President",SPLM,,,0,0,,5
Iran,630,Sultan Ahmad,,,,Shah,Qajar dynasty,,,0,0,IRN-1909,5
Iran,630,Reza Khan,1921,2,21,"PM, Shah","Mil, Pahlavi Dynasty",1,0,0,0,IRN-1921,5
Iran,630,Mohammad Reza,1941,9,16,Shah,Pahlavi Dynasty,0,0,0,0,IRN-1941,5
Iran,630,Mohammad Mossadeg,1951,4,30,PM,NF,1,0,0,0,IRN-1951,5
Iran,630,Mohammad Reza,1953,8,19,Shah,Pahlavi Dynasty,1,0,0,0,IRN-1953,5
Iran,630,Khomeini,1979,2,1,Supreme Leader,Non-Party,1,0,0,0,IRN-1979,5
Iran,630,Khamenei,1989,6,4,Supreme Leader,Non-Party,0,0,0,0,IRN-1989-1,5
Iran,630,Rafsanjani,1989,8,17,President,Non-Party,0,0,0,0,IRN-1989-2,5
Iran,630,Khatami,1997,8,3,President,Non-Party,1,0,0,0,IRN-1997,5
Iran,630,Mahmoud Ahmadinejad,2005,8,3,President,AII,1,0,0,0,IRN-2005,5
Iran,630,Hojatolislam Hassan Rouhani,2013,8,3,President,MDP,1,0,0,0,IRN-2013,5
Turkey,640,Mehmet VI Vahidettin,,,,Sultan,Osmanli Dynasty,,,0,0,TUR-1918,5
Turkey,640,Ataturk,1922,11,1,President,"Mil, CHP",1,0,0,0,TUR-1922,5
Turkey,640,Inonu,1938,11,11,President,CHP,0,0,0,0,TUR-1938,5
Turkey,640,Menderes,1950,5,22,PM,DP,1,0,0,0,TUR-1950,5
Turkey,640,Gursel,1960,5,27,PM,Mil,1,0,0,0,TUR-1960,5
Turkey,640,Inonu,1961,11,10,PM,"CHP/JP, CHP/NPT/RPNP/IND, CHP",1,0,2,0,TUR-1961,5
Turkey,640,Urguplu,1965,2,13,PM,Non-Party/JP/NTP/RPNP/NP,0,0,0,1,TUR-1965-1,5
Turkey,640,Demirel,1965,10,27,PM,JP,1,0,0,0,TUR-1965-2,5
Turkey,640,Erim,1971,3,19,PM,Non-Party/JP/CHP/NRP,0,0,0,1,TUR-1971,5
Turkey,640,Melen,1972,5,22,PM,NRP/JP/CHP,0,0,0,1,TUR-1972,5
Turkey,640,Talu,1973,4,15,PM,Non-Party/JP/RRP,0,0,0,1,TUR-1973,5
Turkey,640,Ecevit,1974,1,25,PM,CHP/NSP,1,0,0,0,TUR-1974-1,5
Turkey,640,Irmak,1974,11,17,PM,Non-Party,0,0,0,1,TUR-1974-2,5
Turkey,640,Demirel,1975,3,31,PM,"JP/NSP/RRP/NAP, JP/NSP/NAP",1,0,1,0,TUR-1975,5
Turkey,640,Ecevit,1977,6,21,PM,CHP,1,0,0,0,TUR-1977-1,5
Turkey,640,Demirel,1977,7,21,PM,JP/NSP/NAP,1,0,0,0,TUR-1977-2,5
Turkey,640,Ecevit,1978,1,1,PM,CHP/RRP/DP,1,0,0,0,TUR-1978,5
Turkey,640,Demirel,1979,11,12,PM,JP,1,0,0,0,TUR-1979,5
Turkey,640,Evren,1980,9,20,PM,Mil,1,0,0,0,TUR-1980,5
Turkey,640,Ozal,1983,12,13,PM,AnaP,1,0,0,0,TUR-1983,5
Turkey,640,Akbulut,1989,11,9,PM,AnaP,0,0,0,0,TUR-1989,5
Turkey,640,Yilmaz,1991,6,24,PM,AnaP,0,0,0,0,TUR-1991-1,5
Turkey,640,Demirel,1991,11,20,PM,DYP/SHP,1,0,0,0,TUR-1991-2,5
Turkey,640,Inonu,1993,5,16,PM,SHP/DYP,0,0,0,1,TUR-1993-1,5
Turkey,640,Ciller,1993,6,25,PM,"DYP/SHP, DYP/CHP",0,0,1,0,TUR-1993-2,5
Turkey,640,Yilmaz,1996,3,6,PM,AnaP/DYP,1,0,0,0,TUR-1996-1,5
Turkey,640,Erbakan,1996,6,28,PM,RP/DYP,1,0,0,0,TUR-1996-2,5
Turkey,640,Yilmaz,1997,6,30,PM,AnaP/DYP/DSP,1,0,0,0,TUR-1997,5
Turkey,640,Ecevit,1999,1,11,PM,"DSP, DSP/MHP/AnaP",1,0,1,0,TUR-1999,5
Turkey,640,Gul,2002,11,19,PM,AKP,1,0,0,0,TUR-2002,5
Turkey,640,Recep Tayyip Erdogan,2003,3,14,"PM, President",AKP,0,0,0,0,TUR-2003,5
Iraq,645,Faisal I,1932,10,3,King,Hashimid Dynasty,0,0,0,0,IRQ-1932,5
Iraq,645,Ghazi,1933,9,8,King,Hashimid Dynasty,0,0,0,0,IRQ-1933,5
Iraq,645,Abdul-Ilah,1939,4,4,King,Hashimid Dynasty,0,0,0,0,IRQ-1939,5
Iraq,645,Faisal II,1953,5,2,King,Hashimid Dynasty,0,0,0,0,IRQ-1953,5
Iraq,645,Karrim Kassem,1958,7,14,PM,Mil,1,0,0,0,IRQ-1958,5
Iraq,645,Salem Aref,1963,2,8,President,IIA,1,0,0,0,IRQ-1963,5
Iraq,645,Rahmen Aref,1966,4,17,President,Mil/IIA,0,0,0,0,IRQ-1966,5
Iraq,645,Hassan Al-Bakr,1968,7,17,President,Mil/Ba'ath,1,0,0,0,IRQ-1968,5
Iraq,645,Saddam Hussein,1979,7,16,President,Ba'ath,0,1,0,0,IRQ-1979,5
Iraq,645,Franks,2003,4,9,Supreme Commander of Occupation Forces,United States,0,0,0,0,IRQ-2003-1,5
Iraq,645,Garner,2003,4,21,Civil Administrator,United States,0,0,0,0,IRQ-2003-2,5
Iraq,645,Bremer,2003,5,12,Civil Administrator,United States,0,0,0,0,IRQ-2003-3,5
Iraq,645,Allawi,2004,6,28,PM,INA,0,0,0,1,IRQ-2004,5
Iraq,645,al-Jaafari,2005,5,3,PM,IDM,1,0,0,0,IRQ-2005,5
Iraq,645,Nuri Kamil al-Maliki,2006,5,20,PM,IDM,0,0,0,0,IRQ-2006,5
Iraq,645,Haider al-Abadi,2014,9,8,PM,IDM,0,0,0,0,IRQ-2014,5
Iraq,645,Adel Abdul Mahdi al-Muntafiki,2018,10,24,PM,Non-Party,1,0,0,0,,5
Egypt,651,Farouk,,,,King,Muhammad Ali Dynasty,,,0,0,EGY-1936,5
Egypt,651,Naguib,1952,7,23,President,Mil/LR,1,0,0,0,EGY-1952,5
Egypt,651,Nasser,1954,11,17,President,"Mil/LR, NU, ASU",0,0,0,0,EGY-1954,5
Egypt,651,Sadat,1970,9,28,President,"ASU, HDW",0,0,0,0,EGY-1970,5
Egypt,651,Muhammad Hosni Mubarak,1981,10,14,President,HDW,0,0,0,0,EGY-1981,5
Egypt,651,Muhammad Hussein Tantawi Sulaiman,2011,2,11,President,Mil,0,0,0,1,EGY-2011,5
Egypt,651,Muhammad Morsi Isa al-Ayyat,2012,6,30,President,FJP,1,0,0,0,EGY-2012,5
Egypt,651,Adli Muhammad Mansour,2013,7,4,President,Non-Party,0,0,0,1,EGY-2013,5
Egypt,651,Abdel Fattah al-Sisi,2014,6,8,President,Non-Party,1,0,0,0,EGY-2014,5
Syria,652,Kuwatli,,,,President,"KW, SNP",,,0,0,SYR-1943,5
Syria,652,Al-Zaim,1949,3,30,President,Mil/SSNP,1,0,0,0,SYR-1949-1,5
Syria,652,Hinnawi,1949,8,13,President,Mil,1,0,0,0,SYR-1949-2,5
Syria,652,Shishakli,1949,12,19,President,Mil,1,0,0,0,SYR-1949-3,5
Syria,652,Atassi H.,1954,2,28,President,KW,1,0,0,0,SYR-1954,5
Syria,652,Kuwatli,1955,9,6,President,SNP,1,0,0,0,SYR-1955,5
Syria,652,Al-Kuzbari,,,,President,Non-Party,,,0,0,SYR-1961-1,5
Syria,652,Al-Kudsi,1961,12,14,President,HS,1,0,0,0,SYR-1961-2,5
Syria,652,Zahreddin,1962,3,28,President,Mil,1,0,0,0,SYR-1962-1,5
Syria,652,Al-Kudsi,1962,4,13,President,HS,0,1,0,0,SYR-1962-2,5
Syria,652,Atassi L.,1963,3,9,President,Mil/Baath,0,1,0,0,SYR-1963-1,5
Syria,652,Al-Hafiz,1963,7,27,President,Mil/Baath,0,0,0,0,SYR-1963-2,5
Syria,652,El-Atassi N.,1966,2,25,President,Mil/Baath,0,0,0,0,SYR-1966,5
Syria,652,Al-Khatib,1970,11,18,President,Mil/Baath,0,0,0,0,SYR-1970,5
Syria,652,Al-Assad H.,1971,2,22,President,"Mil/Baath, NPF",0,0,0,0,SYR-1971,5
Syria,652,Bashar Hafez al-Assad,2000,6,11,President,NPF,0,0,0,0,SYR-2000,5
Lebanon,660,El Khoury,,,,President,DP,,,0,0,LEB-1943,5
Lebanon,660,Chehab,1952,9,19,President,Mil,0,0,0,1,LEB-1952-1,5
Lebanon,660,Chamoun,1952,9,23,President,SNF,1,0,0,0,LEB-1952-2,5
Lebanon,660,Chehab,1958,9,23,President,Mil,1,0,0,0,LEB-1958,5
Lebanon,660,Helou,1964,9,23,President,KPL,1,0,0,0,LEB-1964,5
Lebanon,660,Franjieh,1970,9,23,President,LF,1,0,0,0,LEB-1970,5
Lebanon,660,Sarkis,1976,9,23,President,Non-Party,1,0,0,0,LEB-1976,5
Lebanon,660,Amin Gemayel,1982,9,23,President,KPL,0,0,0,0,LEB-1982,5
Lebanon,660,Aoun,1988,9,23,PM,Mil,0,0,0,0,LEB-1988,5
Lebanon,660,Moawad,1989,11,5,President,Unknown,0,0,0,0,LEB-1989-1,5
Lebanon,660,Hrawi,1989,11,23,President,Unknown,0,0,0,0,LEB-1989-2,5
Lebanon,660,Lahoud,1998,11,24,President,Non-Party,0,0,0,0,LEB-1998,5
Lebanon,660,Siniora,2007,11,23,President,FM,0,0,0,1,LEB-2007,5
Lebanon,660,Michel Suleiman,2008,5,25,President,Non-Party,1,0,0,0,LEB-2008,5
Lebanon,660,Tammam Salam,2014,5,24,President,Non-Party,0,0,0,0,LEB-2014,5
Lebanon,660,Michel Naim Aoun,2016,10,31,President,FPM,1,0,0,0,,5
Jordan,663,Abdullah Al-Hussein,,,,"Emir, King",Hashemite Dynasty,,,0,0,JOR-1921,5
Jordan,663,Abdullah El-Hashim,1951,7,20,King,Hashemite Dynasty,0,0,0,0,JOR-1951-1,5
Jordan,663,Ibn Abdullah-Hashim,1951,9,6,King,Hashemite Dynasty,0,0,0,0,JOR-1951-2,5
Jordan,663,Hussein Ibn Talal El-Hashim,1952,8,11,King,Hashemite Dynasty,0,0,0,0,JOR-1952,5
Jordan,663,Abdullah Ibn Hussein El-Hashimi,1999,2,7,King,Hashemite Dynasty,0,0,0,0,JOR-1999,5
Israel,666,Ben Gurion,1948,5,14,PM,"MPAI/URF/PROG/SEPH, MPAI/URF, MPAI/GZ/HMIZ/PROG/MIZR",0,0,2,0,ISR-1948,5
Israel,666,Sharett,1953,12,8,PM,"MPAI/GZ/HMIZ/PROG/MIZR, MPAI/HMIZ/PROG/MIZR",0,0,1,0,ISR-1953,5
Israel,666,Ben Gurion,1955,11,3,PM,MPAI/NRP/AA/MPAM/PROG,0,1,0,0,ISR-1955,5
Israel,666,Khan Noon,,,,PM,RP/Diss-krisScram,,,0,0,,5
Israel,666,Ayub Khan,,,,PM,Mil,,,0,0,,5
Israel,666,Ben Gurion,,,,PM,"MPAI/AA/MPAM/PROG, MPAI/NRP/AA/MPAM/PROG, MPAI/NRP/AA",,,0,0,,5
Israel,666,Eshkol,1963,6,19,PM,"MPAI/NRP/AA, MPAI-ALNM/NRP/MPAM/ILIB, MPAI-ALNM/HRUT/NRP/RAFI/MPAM/ILIB",0,0,2,0,ISR-1963,5
Israel,666,Allon,1969,2,26,PM,MPAI-ALNM/HRUT/NRP/RAFI/MPAM/ILIB,0,0,0,1,ISR-1969-1,5
Israel,666,Meir,1969,3,17,PM,"MPAI-ALNM/HRUT/NRP/RAFI/MPAM/ILIB, MPAI-ALNM/GHAL/NRP/ILIB, MPAI-ALNM/NRP/ILIB, MPAI-LAB/NRP/ILIB",0,0,2,0,ISR-1969-2,5
Israel,666,Rabin,1974,6,3,PM,"MPAI-LAB/ILIB/CRIT, MPAI-LAB/NRP/ILIB, MPAI-LAB/ILIB",0,1,2,0,ISR-1974,5
Israel,666,Peres,1977,4,8,PM,MPAI-LAB/ILIB,0,0,0,1,ISR-1977-1,5
Israel,666,Begin,1977,6,21,PM,"LIK/NRP, LIK/NRP/DASH, LIK/NRP/TAMI",1,0,2,0,ISR-1977-2,5
Israel,666,Shamir,1983,10,10,PM,LIK/NRP/TAMI/THYA,0,1,0,0,ISR-1983,5
Israel,666,Peres,1984,9,14,PM,LAB/LIK/NRP/SHAS/SNUI/MSHA/OMET,1,0,0,0,ISR-1984,5
Israel,666,Shamir,1986,10,20,PM,"LIK/LAB/NRP/SHAS/SNUI/MSHA/OMET, LIK/LAB, LIK/SHAS/NRP/THYA/TZOM, LIK/SHAS/NRP/THYA/AIS, LIK/SHAS/NRP",0,0,4,0,ISR-1986,5
Israel,666,Rabin,1992,7,12,PM,"LAB/MRET/SHAS, LAB/MRET/HDASH",1,0,1,0,ISR-1992,5
Israel,666,Peres,1995,11,4,PM,LAB/MRET/YIUD/HDASH,0,0,1,0,ISR-1995,5
Israel,666,Benjamin Netanyahu,1996,6,18,PM,LIK/SHAS/NRP/YB/UTJ/TW,1,0,0,0,ISR-1996,5
Israel,666,Barak,1999,7,6,PM,"LAB-Gesher-Meimad/SHAS/MRET/CP/YB/NRP/UTJ, LAB-Gesher-Meimad/SHAS/MRET/CP/YB/NRP, LAB-Gesher-Meimad/SHAS/CP/YB/NRP, LAB-Gesher-Meimad/CP/NRP, LAB-Gesher-Meimad/CP, LAB-Meimad/CP",1,0,5,0,ISR-1999,5
Israel,666,Sharon,2001,3,8,PM,"LIK/LAB-Meimad/Shas/IL/YB/One, LIK/LAB-Meimad/Shas/IL/YB/One/UTJ, LIK/LAB-Meimad/Shas/IL/YB/One/CP/UTJ, LIK/LAB-Meimad/Shas/IL/YB/CP/UTJ, LIK/LAB-Meimad/Shas/YB/CP/UTJ, LIK/LAB-Meimad/Shas/YB/CP/UTJ/NRP/Gesher, LIK/LAB-Meimad/YB/CP/NRP/Gesher, LIK/LAB-Meimad/YB/CP/NRP/Gesher/Shas, LIK/LAB-Meimad/YB/CP/NRP/Shas, LIK/YB/CP/NRP/Shas, LIK/Shas/YB/CP/NRP, LIK/SNUI/IL, LIK/SNUI/IL/NRP, LIK/SNUI/NRP, LIK/SNUI, LIK, LIK/LAB-MEIM, LIK/LAB-MEIM/DH/AY, KAD/LIK/DH/AY",1,0,17,0,ISR-2001,5
Israel,666,Ehud Olmert,2006,1,4,PM,"KAD/LIK/DH/AY, KAD/DH/AY, KAD/LAB-Meimad/SHAS/GIL, KAD/LAB-Meimad/SHAS/GIL/IL, KAD/LAB-Meimad/SHAS/GIL",0,0,4,0,ISR-2006,5
Israel,666,Benjamin Netanyahu,2009,3,31,PM,"LIK/YB/LAB-Meimad/SHAS/HH, LIK/YB/SHAS/LAB-Meimad/Haatz/HH, LIK/KAD/YB/SHAS/LAB-Meimad/Haatz/HH, LIK/YA/HH/Hat, LIK/HH, LIK/K/HH/SHAS, LIK/K/HH/SHAS/YB, LIK/K/HH/SHAS",1,0,7,0,ISR-2009,5
Saudi Arabia,670,Aziz,1927,5,20,King,Saudi Dynasty,0,0,0,0,SAU-1927,5
Saudi Arabia,670,Saud,1953,11,9,King,Saudi Dynasty,0,0,0,0,SAU-1953,5
Saudi Arabia,670,Faisal,1964,11,2,King,Saudi Dynasty,0,0,0,0,SAU-1964,5
Saudi Arabia,670,Khalid,1975,3,25,King,Saudi Dynasty,0,0,0,0,SAU-1975,5
Saudi Arabia,670,Fahd,1982,6,13,King,Saudi Dynasty,0,0,0,0,SAU-1982,5
Saudi Arabia,670,Abdullah,1996,1,1,King,Saudi Dynasty,0,0,0,0,SAU-1996,5
Saudi Arabia,670,Salman,2015,1,23,King,Saudi Dynasty,0,0,0,0,SAU-2015,5
Yemen Arab Republic,678,Yahya,,,,Imam,al-Qasimi Dynasty,,,0,0,YEM-1904,5
Yemen Arab Republic,678,Ibn Ahmed Alwazir,1948,2,17,PM,al-Ahrar,1,0,0,0,YEM-1948-1,5
Yemen Arab Republic,678,Ibn Yahya Hamid,1948,3,13,Imam,al-Qasimi Dynasty,1,0,0,0,YEM-1948-2,5
Yemen Arab Republic,678,Al-Badr,1962,9,18,Imam,al-Qasimi Dynasty,0,0,0,0,YEM-1962-1,5
Yemen Arab Republic,678,Al-Sallal,1962,9,27,President,Mil,1,0,0,0,YEM-1962-2,5
Yemen Arab Republic,678,Al-Iryani,1967,11,5,President,Mil,1,0,0,0,YEM-1967,5
Yemen Arab Republic,678,Al-Hamadi,1974,6,13,President,Mil,1,0,0,0,YEM-1974,5
Yemen Arab Republic,678,Al-Ghashmi,1977,10,11,President,Mil,0,0,0,0,YEM-1977,5
Yemen Arab Republic,678,Saleh al-Hashidi,1978,7,17,President,MSA,1,0,0,0,YEM-1978,5
Yemen,679,Ali Abdullah Saleh,,,,President,MSA,,,0,0,,5
Yemen,679,Abdu Rabu Mansour Hadi,2012,1,22,President,MSA,0,0,0,0,,5
Yemen People's Republic,680,Al-Shaabi,1967,11,30,President,NLF,0,0,0,0,YPR-1967,5
Yemen People's Republic,680,Ali Rubayyi,1969,6,24,Chairman of the Presidential Council,"NLF, UPONF",0,0,0,0,YPR-1969,5
Yemen People's Republic,680,Ali Nassir Hassani,1978,6,27,Chairman of the Presidential Council,HIY,0,0,0,0,YPR-1978-1,5
Yemen People's Republic,680,Ismail,1978,12,27,Chairman of the Presidium of the Supreme People's Council,HIY,0,0,0,0,YPR-1978-2,5
Yemen People's Republic,680,Ali Nassir Hassani,1980,4,2,Chairman of the Presidium of the Supreme People's Council,HIY,0,0,0,0,YPR-1980,5
Yemen People's Republic,680,Attas,1986,1,24,Chairman of the Presidium of the Supreme People's Council,HIY,0,0,0,0,YPR-1986,5
Kuwait,690,Abdullah Al-Sabah,,,,Emir,Al-Sabah Dynasty,,,0,0,KUW-1950,5
Kuwait,690,Sabah Al-Sabah,1965,11,24,Emir,Al-Sabah Dynasty,0,0,0,0,KUW-1965,5
Kuwait,690,Jabir Al-Sabah,1978,1,1,Emir,Al-Sabah Dynasty,0,0,0,0,KUW-1978,5
Kuwait,690,Saddam Hussein,1990,8,2,Occupation,Iraq,0,0,0,0,KUW-1990,5
Kuwait,690,Jabir Al-Sabah,1991,4,20,Emir,Al-Sabah Dynasty,0,0,0,0,KUW-1991,5
Kuwait,690,Salim Al-Sabah,2006,1,15,Emir,Al-Sabah Dynasty,0,0,0,0,KUW-2006-1,5
Kuwait,690,Sabah IV Al Ahmad Al Jaber Al Sabah,2006,1,29,Emir,Al-Sabah Dynasty,0,0,0,0,KUW-2006-2,5
Bahrain,692,Isa Ibn Al-Khalifah,1971,8,15,Emir,Al-Khalifa Dynasty,0,0,0,0,BAH-1971,5
Bahrain,692,Hamad Isa Ibn Al-Khalifah,1999,3,6,"Emir, King",Al-Khalifa Dynasty,0,0,0,0,BAH-1999,5
Qatar,694,Ahmed Ath-Thani,1971,9,3,Emir,Al-Thani Dynasty,0,0,0,0,QAT-1971,5
Qatar,694,Khalifah ibn Hamad Al Thani,1972,2,22,Emir,Al-Thani Dynasty,0,0,0,0,QAT-1972,5
Qatar,694,Hamad ibn Khalifah Al Thani,1995,6,27,Emir,Al-Thani Dynasty,0,0,0,0,QAT-1995,5
Qatar,694,Tamim ibn Hamad Al Thani,2013,6,26,Emir,Al-Thani Dynasty,0,0,0,0,QAT-2013,5
United Arab Emirates,696,Al-Nahayan,1971,12,2,President,Al-Nahyan Dynasty,0,0,0,0,UAE-1971,5
United Arab Emirates,696,Khalifa ibn Zaid Al Nahayan,2004,11,3,President,Al-Nahyan Dynasty,0,0,0,0,UAE-2004,5
Oman,698,Qabus ibn Sa`id,,,,Sultan,Al-Sa'id Dynasty,,,0,0,OMA-1970,5
Afghanistan,700,Amanullah Khan,,,,"Emir, King",Barakzay Dynasty,,,0,0,AFG-1920,5
Afghanistan,700,Inayatullah Khan,1929,1,14,King,Barakzay Dynasty,0,0,0,0,AFG-1929-1,5
Afghanistan,700,Habibullah Ghazi,1929,1,17,King,Unknown,1,0,0,0,AFG-1929-2,5
Afghanistan,700,Nadir Shah,1929,10,17,King,Barakzay Dynasty,1,0,0,0,AFG-1929-3,5
Afghanistan,700,Hashim Khan,1933,11,8,PM,Barakzay Dynasty,0,0,0,0,AFG-1933,5
Afghanistan,700,Mahmud Khan Ghazi,1946,5,14,PM,Barakzay Dynasty,0,0,0,0,AFG-1946,5
Afghanistan,700,Daud,1953,9,7,PM,Barakzay Dynasty,0,0,0,0,AFG-1953,5
Afghanistan,700,Yusuf,1963,3,10,PM,Barakzay Dynasty,0,0,0,0,AFG-1963,5
Afghanistan,700,Maiwandwal,1965,11,2,PM,Barakzay Dynasty,0,0,0,0,AFG-1965,5
Afghanistan,700,Yaqta,1967,10,11,PM,Barakzay Dynasty,0,0,0,0,AFG-1967-1,5
Afghanistan,700,Etemadi,1967,11,1,PM,Barakzay Dynasty,0,0,0,0,AFG-1967-2,5
Afghanistan,700,Zahir,1971,6,9,PM,Barakzay Dynasty,0,0,0,0,AFG-1971,5
Afghanistan,700,Shafiq,1972,12,12,PM,Barakzay Dynasty,0,0,0,0,AFG-1972,5
Afghanistan,700,Daud,1973,7,17,President,"Non-Party, NRP",1,0,0,0,AFG-1973,5
Afghanistan,700,Taraki,1978,4,30,PM,HDK,1,0,0,0,AFG-1978,5
Afghanistan,700,Amin,1979,3,27,PM,HDK,0,0,0,0,AFG-1979-1,5
Afghanistan,700,Karmal,1979,12,27,PM,HDK,0,0,0,0,AFG-1979-2,5
Afghanistan,700,Najibullah,1986,5,4,"General Secretary of the HDK, President, General Secretary",HDK,0,0,0,0,AFG-1986,5
Afghanistan,700,Mojadidi,1992,4,28,President,JNM,0,0,0,1,AFG-1992-1,5
Afghanistan,700,Burhanuddin Rabbani,1992,6,28,President,JIA,1,0,0,0,AFG-1992-2,5
Afghanistan,700,Mullah Omar,1996,9,27,de facto ruler,Tal,1,0,0,0,AFG-1996,5
Afghanistan,700,Hamid Karzai,2001,12,22,"Chairman of the Interim Administration, President",Non-Party,1,0,0,0,AFG-2001,5
Afghanistan,700,Mohammad Ashraf Ghani Ahmadzay,2014,9,29,President,Non-Party,1,0,0,0,AFG-2014,5
Turkmenistan,701,Niyazov,,,,President,"TCP, TDP",,,0,0,TKM-1990,5
Turkmenistan,701,Gurbanguly Mjalikulyyevich Berdymukhammedov,2006,12,21,President,TDP,0,0,0,0,TKM-2006,5
Tajikistan,702,Nabiyev,,,,President,KPT,,,0,0,TAJ-1991-2,5
Tajikistan,702,Iskandrov,1992,9,7,President,KPT,0,0,0,0,TAJ-1992-1,5
Tajikistan,702,Emomali Sharipovich Rakhmonov,1992,11,20,President,"Kulobi, HDKT",1,0,0,0,TAJ-1992-2,5
Kyrgyzstan,703,Akayev,,,,President,Non-Party,,,0,0,KYR-1990,5
Kyrgyzstan,703,Kurmanbek Saliyevich Bakiyev,2005,3,25,President,"KEK/Non-Party, AZ",1,0,0,0,KYR-2005,5
Kyrgyzstan,703,Roza Isakovna Otunbayeva,2010,4,7,President,Non-Party,0,0,0,1,KYR-2010,5
Kyrgyzstan,703,Almazbek Sharshenovich Atambayev,2011,12,1,President,KSP,1,0,0,0,KYR-2011,5
Kyrgyzstan,703,Sooronbay Sharipovich Zheenbekov,2017,11,24,President,KSP,0,0,0,0,,5
Uzbekistan,704,Islam Abduganiyevich Karimov,,,,President,"PDP, PDP/Non-Party, Non-Party, Non-Party/F, F, LDPU",,,0,0,UZB-1990,5
